Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
résultat,ÉVALUATION ARTICULAIRE,joint_tjt_ankle,radio,Chevilles (pour CHIK-DAS TJC30),"0, 0 | 1, 1 | 2, 2 | 99, Inconnu",,,,,[joint_tjt]='1',,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
résultat,ÉVALUATION ARTICULAIRE,joint_tjt_calc28,calc,TJC28 — Nombre de joints tendres (DAS28),"if([joint_tjt_shoulder]=99,0,[joint_tjt_shoulder]) + if([joint_tjt_elbow]=99,0,[joint_tjt_elbow]) + if([joint_tjt_wrist]=99,0,[joint_tjt_wrist]) + si([joint_tjt_mcp]=99,0,[joint_tjt_mcp]) + if([joint_tjt_pip]=99,0,[joint_tjt_pip]) + if([joint_tjt_knee]=99,0,[joint_tjt_knee])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0
résultat,ÉVALUATION ARTICULAIRE,joint_tjt_calc30,calc,TJC30 — Nombre d'articulations tendres (CHIK-DAS),"[joint_tjt_calc28] +if([joint_tjt_ankle]=99,0,[joint_tjt_ankle])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0
résultat,ÉVALUATION ARTICULAIRE,joint_sjtdsc,descriptive,Mode d'emploi : Cochez chaque articulation gonflée à l'examen.,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,
résultat,ÉVALUATION ARTICULAIRE,joint_sjt,radio,Dénombrement des articulations enflées (articulations DAS28) terminé,"1, oui | 0, non",,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
résultat,ÉVALUATION ARTICULAIRE,joint_sjt_shoulder,radio,Épaules (glénohumérales),"0, 0 | 1, 1 | 2, 2 | 99, Inconnu",,,,,[joint_sjt]='1',,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
résultat,ÉVALUATION ARTICULAIRE,joint_sjt_elbow,radio,Coudes,"0, 0 | 1, 1 | 2, 2 | 99, Inconnu",,,,,[joint_sjt]='1',,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
résultat,ÉVALUATION ARTICULAIRE,joint_sjt_wrist,radio,Poignets (radiocarpien),"0, 0 | 1, 1 | 2, 2 | 99, Inconnu",,,,,[joint_sjt]='1',,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
résultat,ÉVALUATION ARTICULAIRE,joint_sjt_mcp,radio,Petites articulations de la main (articulations MCP),"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 99, Inconnu",,,,,[joint_sjt]='1',,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
résultat,ÉVALUATION ARTICULAIRE,joint_sjt_pip,radio,Petites articulations de la main (articulations PIP),"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 99, Inconnu",,,,,[joint_sjt]='1',,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
résultat,ÉVALUATION ARTICULAIRE,joint_sjt_knee,radio,Genoux,"0, 0 | 1, 1 | 2, 2 | 99, Inconnu",,,,,[joint_sjt]='1',,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
résultat,ÉVALUATION ARTICULAIRE,joint_sjt_calc28,calc,SJC28 — Nombre d'articulations enflées (DAS28),"if([joint_sjt_shoulder]=99,0,[joint_sjt_shoulder]) + if([joint_sjt_elbow]=99,0,[joint_sjt_elbow]) + if([joint_sjt_wrist]=99,0,[joint_sjt_wrist]) + si([joint_sjt_mcp]=99,0,[joint_sjt_mcp]) + if([joint_sjt_pip]=99,0,[joint_sjt_pip]) + if([joint_sjt_knee]=99,0,[joint_sjt_knee])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0
résultat,ÉVALUATION ARTICULAIRE,joint_crp,number,CRP — Protéine C-réactive (mg/L),,number,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,
résultat,ÉVALUATION ARTICULAIRE,joint_vas,slider,EVA de santé mondiale – déclaré par les patients,Très bien | | Très pauvre,number,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
résultat,ÉVALUATION ARTICULAIRE,joint_stiff,radio,Raideur NRS – Rapporté par le patient (0–10),"0, 0 — Aucune rigidité | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 — Pire rigidité",,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
résultat,ÉVALUATION ARTICULAIRE,joint_nrs,text,ESR (mm/h) — si vous utilisez la variante DAS28-ESR,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,
résultat,RÉSULTAT,outco_date,date_dmy,Date de résultat,,date_dmy,,today,,,,Cela fait référence à la date du résultat.,Écrivez la date du résultat au format DD / mm / yyyy.,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,
résultat,RÉSULTAT,outco_outcome,user_list,Résultat,"1, Sorti vivant | 2, Toujours hospitalisé | 3, Transféré vers un autre établissement | 4, Décès | 5, Soins palliatifs | 6, Sorti contre l'avis médical | 7, En vie, non admis",,,,outcome_Outcome,,,Cela fait référence au résultat.,Sélectionnez le résultat qui est vrai à la date du résultat. Les soins palliatifs comprennent une conduite palliative.,,,,,"patient_outcome, clinical_features",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,0,0,0,0,0,0
résultat,RÉSULTAT,outco_selfcare,radio,Capacité à s'auto-soins à la sortie par rapport à la maladie avant la maladie,"1, Identique à avant la maladie | 2, Aggravé | 3, Amélioré | 99, Inconnu",,,,,[outco_outcome] = '1',,Cela fait référence à la capacité d'effectuer des activités de base de soins personnels et des activités instrumentales de la vie quotidienne à la sortie par rapport à la début de la maladie.,Sélectionnez l'option la plus appropriée qui représente la possibilité d'effectuer des activités de base de soins personnels et des activités instrumentales de la vie quotidienne à la sortie par rapport à la maladie avant la maladie.,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,0
résultat,RÉSULTAT,outco_oxyth,radio,Oxygénothérapie après le traitement,"1, Oui | 0, Non | 99, Inconnu",,,,,[outco_outcome] = '1',,Cela fait référence au besoin du patient en oxygénothérapie après la décharge de l'hôpital.,Indiquez «oui» si le patient a besoin d'oxygénothérapie après la décharge de l'hôpital.,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,0,0,0,0,0,0
résultat,RÉSULTAT,outco_carerel,radio,Les besoins en soins de santé en cours relatifs à cette admission pour l'agent pathogène d'intérêt,"1, Oui | 0, Non | 99, Inconnu",,,,,[outco_outcome] = '1' or [outco_outcome]='2',,Cela fait référence à la nécessité de soins de santé en cours relatifs à cette admission pour un agent d'agent d'intérêt,Indiquez «oui» si le patient a besoin de soins de santé en cours relatifs à cette admission pour un agent de pathogène d'intérêt.,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,0
résultat,RÉSULTAT,outco_carenonrel,radio,Les besoins en soins de santé en cours n'étaient pas liés à l'épisode des agents pathogènes,"1, Oui | 0, Non | 99, Inconnu",,,,,[outco_outcome] = '1' or [outco_outcome]='2',,Cela fait référence à la nécessité de soins de santé en cours sans rapport à cette admission pour l'agent pathogène d'intérêt,Indiquez «oui» si le patient a besoin de soins de santé continus ne concernant pas cette admission pour un agent d'agent d'intérêt.,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,0,0,0,0,0,0
résultat,RÉSULTAT,outco_carefordif,radio,"Medicalement adapté à la sortie (pathogène résolu) mais reste à l'hôpital pour une autre raison (par exemple, en attente de soins alternatifs, résidant dans des soins de santé à long terme ou des établissements de santé mentale)","1, Oui | 0, Non | 99, Inconnu",,,,,[outco_outcome]='2' or [outco_outcome]='3',,"Cela fait référence au patient adapté à la sortie médicale (l'infection des agents pathogènes a résolu) mais est resté à l'hôpital pour d'autres raisons (par exemple, en attente de soins alternatifs, résidant dans des soins de santé à long terme ou des établissements de santé mentale).","Indiquez «oui» si le patient est adapté à la sortie (infection des agents pathogènes a résolu) mais reste à l'hôpital pour d'autres raisons (par exemple, en attente de soins alternatifs, résidant dans les soins de santé à long terme ou dans un établissement de santé mentale)",,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,0
résultat,RÉSULTAT,outco_transfersite,radio,En cas de transfert vers un autre établissement : l'établissement de transfert est-il un site d'étude ?,"1, Oui | 0, Non | 99, Inconnu",,,,,[outco_outcome]='3',,Cela fait référence au fait que l'établissement de transfert est un site d'étude.,Indiquez « Oui » si l'établissement de transfert est un site d'étude.,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,0,0
résultat,RÉSULTAT,outco_transfersite_pin,text,Quel est le numéro d'identification du participant dans le nouvel établissement ?,"1, Oui | 0, Non | 99, Inconnu",,,,,[outco_transfersite]='1',,Cela fait référence au numéro d'identification du participant dans l'établissement de transfert.,Indiquez le numéro d'identification du participant dans l'établissement de transfert.,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,0,0
résultat,RÉSULTAT,outco_ceiling,radio,Un niveau maximal de prise en charge médicale (« plafond de soins ») a-t-il été fixé pour le patient pendant son admission ?,"1, Oui | 0, Non | 99, Inconnu",,,,,,,Cela fait référence au niveau maximal de soutien médical fixé pour le patient pendant l'hospitalisation en cours.,"Indiquez « Oui » si un niveau maximal de soutien médical a été fixé pour ce patient pendant l'hospitalisation en cours. ",,,,,,,,,,,,1.0,,,,,,,,1.0,0,0,0,0,0,0
résultat,RÉSULTAT,outco_ceiling_descri,notes,"Décrivez ce niveau (par exemple, pas de ventilation invasive, pas d'unité de soins intensifs ou pas de réanimation cardio-pulmonaire)",,,,,,[outco_ceiling]='1',,Cela fait référence au niveau maximal de soutien médical fixé pour le patient pendant l'hospitalisation en cours.,"Si « Oui », décrivez le niveau maximal de soutien médical fixé pour ce patient pendant l'hospitalisation en cours.",,,,,,,,,,,,1.0,,,,,,,,1.0,0,0,0,0,0,
grossesse,DÉTAILS DE LA GROSSESSE,preg_form,descriptive,"Remplissez ce formulaire uniquement pour les patientes enceintes, les patientes en post-partum (≤ 28 jours après l'accouchement) ou les nouveau-nés dont les mères ne sont pas incluses dans l'étude.",,,,,,,,Date calendaire (JJ-MM-AAAA) à laquelle le CRF a été complété.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,DÉTAILS DE LA GROSSESSE,preg_date,date_dmy,Date de remplissage du formulaire,,date_dmy,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,,,
grossesse,DÉTAILS DE LA GROSSESSE,pregdet_medirep,radio,Procréation médicalement assistée ?,"1, oui | 0, Non | 99, Inconnu",,,,,,,Il s’agit de procédures médicales utilisées principalement pour traiter l’infertilité.,,,,,,,,,,,,,,,,,,,,1.0,,0,0,0,0,,0
grossesse,DÉTAILS DE LA GROSSESSE,pregdet_edd,date_dmy,Date estimée de livraison (EDD),,date_dmy,,today,,,,"Il s’agit de la date prévue à laquelle une femme enceinte accouchera. Si non disponible, fournissez le LMP ci-dessous si possible",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,DÉTAILS DE LA GROSSESSE,pregdet_lmp,date_dmy,Date des dernières règles (LMP),,date_dmy,,today,,,,Il s'agit de la date du premier jour du cycle menstruel le plus récent.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,DÉTAILS DE LA GROSSESSE,pregdet_parity,number,Parité,,number,0.0,,,,,"Il s'agit du nombre de grossesses qui ont atteint un âge gestationnel viable (généralement ≥ 20 semaines), que l'enfant soit né vivant ou mort-né. Les naissances multiples (par exemple des jumeaux) issues d'une même grossesse sont comptées comme un seul événement de parité.",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,DÉTAILS DE LA GROSSESSE,pregdet_gravidity,number,Gravidité,,number,0.0,,,,,"Il s'agit du nombre total de fois qu'une femme a été enceinte, quelle que soit l'issue de la grossesse. Cela inclut les grossesses en cours, les fausses couches, les avortements, les grossesses extra-utérines et les mortinaissances.",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,DÉTAILS DE LA GROSSESSE,pregdet_prevcs,number,Nombre d’accouchements chirurgicaux (césarienne) antérieurs.,,number,0.0,,,,,Il s'agit du nombre d'accouchements chirurgicaux antérieurs d'un ou plusieurs fœtus intra-utérins par une incision abdominale (césarienne).,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,DÉTAILS DE LA GROSSESSE,pregdet_fetnum,number,Nombre d'embryons/fœtus dans cette grossesse.,,number,0.0,,,,,Il s'agit du nombre d'embryons/fœtus dans cette grossesse,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,GROSSESSE-COMORBIDITÉS,preg_comor,radio,Comorbidités au cours de la grossesse en cours,"1, oui | 0, Non | 99, Inconnu",,,,,,,Conditions médicales préexistantes ou liées à la grossesse présentes à tout moment au cours de la grossesse en cours et pouvant affecter la santé maternelle ou fœtale.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,GROSSESSE-COMORBIDITÉS,preg_diabetes,radio,Diabète,"1, oui | 0, Non | 99, Inconnu",,,,,[preg_comor]='1',,"Troubles du métabolisme du glucose présents au cours de la grossesse en cours, y compris un diabète sucré préexistant de type 1 ou de type 2 ou un diabète diagnostiqué pour la première fois pendant la grossesse (diabète gestationnel).",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,GROSSESSE-COMORBIDITÉS,preg_obesity,radio,Obésité,"1, oui | 0, Non | 99, Inconnu",,,,,[preg_comor]='1',,Une condition maternelle définie par un indice de masse corporelle (IMC) avant la grossesse ou en début de grossesse ≥ 30 kg/m².,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,GROSSESSE-COMORBIDITÉS,preg_hypertension,radio,Hypertension,"1, oui | 0, Non | 99, Inconnu",,,,,[preg_comor]='1',,"Pression artérielle élevée (≥140/90 mmHg) présente au cours de la grossesse en cours, qu'elle soit préexistante ou diagnostiquée pendant la grossesse",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,GROSSESSE-COMORBIDITÉS,preg_sicklecell,radio,Drépanocytose,"1, oui | 0, Non | 99, Inconnu",,,,,[preg_comor]='1',,"Trouble de l'hémoglobine caractérisé par la présence d'hémoglobine falciforme, y compris la drépanocytose ou le trait drépanocytaire, présente au cours de la grossesse en cours.",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,GROSSESSE-COMORBIDITÉS,preg_renal,radio,Maladies rénales,"1, oui | 0, Non | 99, Inconnu",,,,,[preg_comor]='1',,"Insuffisance aiguë ou chronique de la fonction rénale présente au cours de la grossesse en cours, y compris une maladie rénale chronique, une néphropathie ou un dysfonctionnement rénal associé à la grossesse",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,GROSSESSE-COMORBIDITÉS,preg_immsup,radio,Immunosuppression,"1, oui | 0, Non | 99, Inconnu",,,,,[preg_comor]='1',,"Un état de fonction immunitaire réduite en raison d'un traitement médical présent pendant la grossesse en cours, tel que des corticostéroïdes systémiques, des thérapies biologiques, une chimiothérapie ou des médicaments immunosuppresseurs post-greffe.",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,GROSSESSE-COMORBIDITÉS,preg_immcom,radio,Immunodéprimé,"1, oui | 0, Non | 99, Inconnu",,,,,[preg_comor]='1',,"Fonction immunitaire altérée en raison d'une condition médicale sous-jacente présente au cours de la grossesse en cours, telle qu'une infection par le VIH, une immunodéficience congénitale ou une tumeur maligne.",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,GROSSESSE-COMORBIDITÉS,preg_othcomor,radio,Autre,"1, oui | 0, Non | 99, Inconnu",,,,,[preg_comor]='1',,Toute autre condition médicale maternelle présente au cours de la grossesse en cours et non répertoriée ci-dessus.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,GROSSESSE-COMORBIDITÉS,preg_othcomor_spec,text,"Si autre, précisez",,,,,,[preg_othcomor]='1',,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,,,
grossesse,GROSSESSE-COMORBIDITÉS,preg_smoking,radio,Statut de fumeur,"1, Fumeur actuel | 2, Ancienne fumeuse (arrêtée AVANT la grossesse) | 3, Ancienne fumeuse (arrêté PENDANT la grossesse) | 0, Jamais fumé",,,,,,,Consommation de tabac chez la mère,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,GROSSESSE-COMORBIDITÉS,preg_substance,radio,Consommation de substances pendant la grossesse,"1, oui | 0, Non | 99, Inconnu",,,,,,,"Utilisation de substances psychoactives non prescrites (p. ex. alcool, cannabis, opioïdes, stimulants) à tout moment pendant la grossesse.",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_mat,radio,Complications de grossesse maternelle ?,"1, oui | 0, Non | 99, Inconnu",,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_preecl,radio,Pré-éclampsie,"1, oui | 0, Non | 99, Inconnu",,,,,[pregcomp_mat] = '1',,Nouvelle hypertension (≥ 140/90 mmHg) après 20 semaines de gestation avec protéinurie ou dysfonctionnement des organes cibles,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_preecl_week,number,Semaine de gestation du début,,number,,,,[pregcomp_preecl]='1',,Semaine de gestation terminée au cours de laquelle la maladie a été diagnostiquée ou documentée pour la première fois.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_ecl,radio,Éclampsie,"1, oui | 0, Non | 99, Inconnu",,,,,[pregcomp_mat] = '1',,"Apparition de convulsions généralisées chez une femme atteinte de pré-éclampsie, non imputables à d'autres causes.",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_ecl_week,number,Semaine de gestation du début,,number,,,,[pregcomp_ecl]='1',,Semaine de gestation terminée au cours de laquelle la maladie a été diagnostiquée ou documentée pour la première fois.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_hellp,radio,Syndrome HELLP,"1, oui | 0, Non | 99, Inconnu",,,,,[pregcomp_mat] = '1',,"Variante de pré-éclampsie sévère caractérisée par une hémolyse, des enzymes hépatiques élevées et",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_hellp_week,number,Semaine de gestation du début,,number,,,,[pregcomp_hellp]='1',,Semaine de gestation terminée au cours de laquelle la maladie a été diagnostiquée ou documentée pour la première fois.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_gdm,radio,Diabète gestationnel,"1, oui | 0, Non | 99, Inconnu",,,,,[pregcomp_mat] = '1',,"Intolérance au glucose apparaissant ou étant détectée pour la première fois pendant la grossesse, diagnostiquée par un test de glucose standard.",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_gdm_week,number,Semaine de gestation du début,,number,,,,[pregcomp_gdm]='1',,Semaine de gestation terminée au cours de laquelle la maladie a été diagnostiquée ou documentée pour la première fois.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_pih,radio,Hypertension induite par la grossesse,"1, oui | 0, Non | 99, Inconnu",,,,,[pregcomp_mat] = '1',,Nouvelle hypertension après 20 semaines de gestation sans protéinurie ni caractéristiques systémiques.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_pih_week,number,Semaine de gestation du début,,number,,,,[pregcomp_pih]='1',,Semaine de gestation terminée au cours de laquelle la maladie a été diagnostiquée ou documentée pour la première fois.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_utbleed,radio,Saignement utérin,"1, oui | 0, Non | 99, Inconnu",,,,,[pregcomp_mat] = '1',,"Saignements vaginaux survenant pendant la grossesse, à l'exclusion des saignements normaux d'implantation.",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_utbleed_week,number,Semaine de gestation du début,,number,,,,[pregcomp_utbleed]='1',,Semaine de gestation terminée au cours de laquelle la maladie a été diagnostiquée ou documentée pour la première fois.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_malaria,radio,Infection palustre pendant la grossesse,"1, oui | 0, Non | 99, Inconnu",,,,,[pregcomp_mat] = '1',,Infection à Plasmodium confirmée en laboratoire pendant la grossesse.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_malaria_week,number,Semaine de gestation du début,,number,,,,[pregcomp_malaria]='1',,Semaine de gestation terminée au cours de laquelle la maladie a été diagnostiquée ou documentée pour la première fois.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_oth,radio,Autres complications de la grossesse maternelle,"1, oui | 0, Non | 99, Inconnu",,,,,[pregcomp_mat] = '1',,Semaine de gestation terminée au cours de laquelle la maladie a été diagnostiquée ou documentée pour la première fois.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_othspec,text,Préciser les autres complications de la grossesse maternelle,,,,,,[pregcomp_oth] = '1',,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,,,
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_placfetab,radio,Anomalies placentaires/liquide amniotique/fœtale identifiées avant la naissance,"1, oui | 0, Non | 99, Inconnu",,,,,,,Anomalies structurelles ou fonctionnelles détectées par échographie ou tests prénatals.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_lowaf,radio,Diminution du liquide amniotique,"1, oui | 0, Non | 99, Inconnu",,,,,[pregcomp_placfetab] = '1',,Volume de liquide amniotique inférieur à la normale pour l'âge gestationnel.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_lowaf_week,number,Semaine de gestation du début,,number,,,,[pregcomp_lowaf]='1',,Semaine de gestation terminée au cours de laquelle la maladie a été diagnostiquée ou documentée pour la première fois.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_highaf,radio,Liquide amniotique excessif,"1, oui | 0, Non | 99, Inconnu",,,,,[pregcomp_placfetab] = '1',,Volume de liquide amniotique supérieur à la normale pour l’âge gestationnel.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_highaf_week,number,Semaine de gestation du début,,number,,,,[pregcomp_highaf]='1',,Semaine de gestation terminée au cours de laquelle la maladie a été diagnostiquée ou documentée pour la première fois.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_pprevia,radio,Placenta praevia,"1, oui | 0, Non | 99, Inconnu",,,,,[pregcomp_placfetab] = '1',,Placenta recouvrant partiellement ou complètement l’orifice cervical interne.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_pprevia_week,number,Semaine de gestation du début,,number,,,,[pregcomp_pprevia]='1',,Semaine de gestation terminée au cours de laquelle la maladie a été diagnostiquée ou documentée pour la première fois.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_plowlying,radio,Placenta bas,"1, oui | 0, Non | 99, Inconnu",,,,,[pregcomp_placfetab] = '1',,"Placenta situé à proximité de l'orifice cervical interne, mais ne le recouvrant pas.",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_plowlying_week,number,Semaine de gestation du début,,number,,,,[pregcomp_plowlying]='1',,Semaine de gestation terminée au cours de laquelle la maladie a été diagnostiquée ou documentée pour la première fois.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_pinsuff,radio,Insuffisance placentaire,"1, oui | 0, Non | 99, Inconnu",,,,,[pregcomp_placfetab] = '1',,Fonction placentaire inadéquate entraînant une altération de la croissance ou du bien-être du fœtus.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
grossesse,COMPLICATIONS LIÉES À LA GROSSESSE,pregcomp_pinsuff_week,number,Semaine de gestation du début,,number,,,,[pregcomp_pinsuff]='1',,Semaine de gestation terminée au cours de laquelle la maladie a été diagnostiquée ou documentée pour la première fois.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
