Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_cardiarrhy,Arritmia cardíaca,"1, Sí | 0, No | 99, Desconocido","Se refiere a cualquier variación de la tasa o ritmo normal (que puede incluir el origen del impulso y/o su posterior propagación) en el corazón, confirmado por monitoreo electrocardiográfico.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_cardiarrest,Paro cardiaco,"1, Sí | 0, No | 99, Desconocido","El paro o el paro circulatorio cardiopulmonar se define como el cese repentino de la actividad cardíaca en un individuo que no responde, sin respiración normal y sin signos de circulación.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_myocarditis,Miocarditis,"1, Sí | 0, No | 99, Desconocido","Esto se refiere a la inflamación del tejido muscular del corazón (miocarditis) / un proceso inflamatorio que afecta el pericardio (pericarditis). Se puede diagnosticar clínicamente, con asistencia de un ecocardiograma, EKG, laboratorio o pruebas radiológicas.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_pericarditis,Pericarditis,"1, Sí | 0, No | 99, Desconocido","Esto se refiere a la inflamación del tejido muscular del corazón (miocarditis) / un proceso inflamatorio que afecta el pericardio (pericarditis). Se puede diagnosticar clínicamente, con asistencia de un ecocardiograma, EKG, laboratorio o pruebas radiológicas.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_respiratory,Complicaciones respiratorias,,Se define como cualquier complicación del sistema respiratorio.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_pneum,Neumonía/neumonitis,"1, Sí | 0, No | 99, Desconocido","La neumonía es una infección de uno o ambos pulmones que provoca la inflamación de los alvéolos y su llenado de líquido o pus, lo que dificulta la respiración. Esta inflamación suele estar causada por bacterias, virus u hongos y puede provocar síntomas como tos, fiebre, escalofríos y dificultad para respirar.",Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_pneum_etio,¿El patógeno etiológico es diferente al del diagnóstico primario?,"1, Sí | 0, No | 99, Desconocido","La neumonía es una infección de uno o ambos pulmones que provoca la inflamación de los alvéolos y su llenado de líquido o pus, lo que dificulta la respiración. Esta inflamación suele estar causada por bacterias, virus u hongos y puede provocar síntomas como tos, fiebre, escalofríos y dificultad para respirar.",Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_pneum_type,Etiología de la neumonía,"1, Viral | 2, Bacteriano | 3, Fúngico","La neumonía es una infección de uno o ambos pulmones que provoca la inflamación de los alvéolos y su llenado de líquido o pus, lo que dificulta la respiración. Esta inflamación suele estar causada por bacterias, virus u hongos y puede provocar síntomas como tos, fiebre, escalofríos y dificultad para respirar.",Indique «Sí» si el patógeno que causó la neumonía como complicación es diferente del patógeno de interés en el momento del ingreso.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_pneum_acq,Entorno de adquisición de la neumonía,"1, Adquirido en la comunidad | 2, Adquirido en el hospital | 3, Adquirido por ventilación mecánica | 99, Desconocido","Se refiere al entorno en el que se contrajo la neumonía: comunidad, hospital, asociada al uso de respiradores o desconocido.",,0,0,0,0,,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_pneumothor,Neumotórax,"1, Sí | 0, No | 99, Desconocido","Definido como la presencia anormal de aire en la cavidad pleural (entre los pulmones y la pared torácica), causando colapso del pulmón. Se puede diagnosticar clínicamente, generalmente con confirmación radiológica.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_pleuraleff,Derrame pleural,"1, Sí | 0, No | 99, Desconocido","Definido como mayores cantidades de líquido dentro de la cavidad pleural. Los síntomas incluyen dificultad para respirar, tos y dolor en el pecho. Por lo general, es causado por infecciones pulmonares, insuficiencia cardíaca congestiva, tumores pleurales y pulmonares, trastornos del tejido conectivo y trauma. Se puede diagnosticar clínicamente, con o sin confirmación radiológica o intervencionista.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_copneumoni,Neumonía organizadora criptogénica (COP),"1, Sí | 0, No | 99, Desconocido","Esto se refiere a una enfermedad pulmonar intersticial difusa idiopática, diagnosticada radiológicamente (opacidades consolidativas o de vidrio fundamental) o histológicamente (tisular de granulación e infiltrado inflamatorio crónico en alvéolos). Anteriormente conocido como bronquiolitis obliterante que organiza neumonía (BOOP).","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_bronchioli,Bronquiolitis,"1, Sí | 0, No | 99, Desconocido","Esto se refiere a la inflamación de los bronquiolos. En adultos, la bronquiolitis es un término general utilizado para describir una inflamación inespecífica de los bronquiolos caracterizados por la hinchazón de los bronquiolos y la acumulación de moco. Por lo general, es causado por el virus sincitial respiratorio y afecta a los niños. Los signos y síntomas incluyen tos, sibilancias y dificultad para respirar. En la mayoría de los casos, se requiere una biopsia pulmonar abierta o toracoscópica para hacer un diagnóstico definitivo, aunque la confirmación del tejido puede no ser necesaria en pacientes con una predisposición clara y hallazgos radiológicos típicos. En bebés y niños, la bronquiolitis se define como una enfermedad en niños <2 años de edad, caracterizada por sibilancias y obstrucción de las vías respiratorias debido a la infección primaria o la reinfección con un patógeno viral o bacteriano, lo que resulta en la inflamación de las pequeñas vías respiratorias/bronquioles. Este es un diagnóstico clínico, generalmente en niños <2 años.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_ards,Síndrome de dificultad respiratoria aguda (SDRA),"1, Sí | 0, No | 99, Desconocido","El síndrome de dificultad respiratoria aguda (ARDS) ha sido definido por los criterios de Berlín de 2012:
1. Los síntomas respiratorios deben haber comenzado dentro de una semana de un insulto clínico conocido, o el paciente debe tener síntomas nuevos o empeorantes durante la semana pasada.
2. Las opacidades bilaterales consistentes con el edema pulmonar deben estar presentes en una radiografía de tórax o exploración tomográfica calculada (CT). Estas opacidades no deben explicarse completamente por efusiones pleurales, colapso lobular, colapso pulmonar o nódulos pulmonares.
3. La insuficiencia respiratoria del paciente no debe explicarse completamente por la insuficiencia cardíaca o la sobrecarga de líquidos. Se requiere una evaluación objetiva (p. Ej., Ecocardiografía) para excluir el edema pulmonar hidrostático si no hay factores de riesgo para ARDS.
4. Debe estar presente un deterioro moderado a severo de la oxigenación, como se define por la relación de tensión arterial de oxígeno con la fracción de oxígeno inspirado (PAO2/FIO2). La gravedad de la hipoxemia define la gravedad del SDRA:
	- ARDS leve: el PAO2/FIO2 es> 200 mmHg, pero menor que (o igual a) 300 mmHg, en la configuración del ventilador que incluyen presión positiva de extracción final (PEEP) o presión positiva continua de la vía aérea (CPAP) mayor que (o igual a) 5 cm H2O.
	- ARDS moderado: el PAO2/FIO2 es> 100 mmHg, pero menos de (o igual a) 200 mmHg, en la configuración del ventilador que incluyen PEEP? 5 cm H2O.
	- ARDS severo: el PAO2/FIO2 es inferior a (o igual a) 100 mmHg en la configuración del ventilador que incluyen PEEP mayor que (o igual a) 5 cm H2O.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_git,Complicaciones gastrointestinales,,Definido como cualquier complicación del sistema gastrointestinal.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_ascite,Ascitis,"1, Sí | 0, No | 99, Desconocido","Esto se refiere al aumento patológico en la cantidad de líquido en la cavidad abdominal (ascitis). Se puede diagnosticar clínicamente, con o sin confirmación radiológica o intervencionista. Los síntomas asociados con la ascitis incluyen el aumento de la circunferencia abdominal, la incomodidad abdominal y la distensión, la falta de aliento.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_pancreatit,Pancreatitis,"1, Sí | 0, No | 99, Desconocido","Esto se refiere a la inflamación aguda del páncreas. La pancreatitis aguda se diagnostica clínicamente con soporte de bioquímica (por ejemplo, amilasa sérica o lipasa sérica) y/o evidencia radiológica e histológica. Toda evidencia debe considerarse juntas, ya que ninguna característica es diagnóstica de pancreatitis aguda.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_acutehepat,Hepatitis aguda,"1, Sí | 0, No | 99, Desconocido","Esto se refiere a una lesión hepática aguda como resultado de la inflamación acompañada de una mayor actividad sérica de alanina transaminasa (ALT). Las etiologías incluyen hepatitis viral, medicamentos, toxinas y trastornos autoinmunes.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_severeliver,Enfermedad hepática grave (nuevo inicio),"1, Sí | 0, No | 99, Desconocido","Definido como cirrosis e hipertensión portal con sangrado variceco, ascitis, ictericia o estado después del trasplante de hígado.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_hepaticenc,En caso afirmativo a la enfermedad hepática severa (nuevo inicio): encefalopatía hepática (cualquier grado),"1, Sí | 0, No | 99, Desconocido","Esto se refiere a una constelación de signos y síntomas caracterizados por cambios en la personalidad, la conciencia y los reflejos, como resultado de anormalidades neuropsiquiátricas secundarias a la insuficiencia hepática y/o la sangre sistémica portal sin evidencia de otra enfermedad cerebral. Las características clínicas incluyen letargo; confusión (puede progresar a coma); Asterixis; nistagmo patológico; Reflejos oculvestibulares enérgicos; postura decorticada y decerebrada; espasticidad muscular; y reflejos plantares extensores bilaterales.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_jaundice,En caso afirmativo a la enfermedad hepática severa (nuevo inicio): ictericia,"1, Sí | 0, No | 99, Desconocido","Se refiere a una manifestación clínica de hiperbilirrubinemia, caracterizada por una coloración amarillenta de la piel, las membranas mucosas y/o la esclerótica. ","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_liverdysfu,Disfunción hepática,"1, Sí | 0, No | 99, Desconocido","Esto se refiere a un hallazgo que indica una función hepática anormal, puede referirse a cualquiera de los siguientes: ictericia clínica; Hiperbilirrubinemia (nivel de bilirrubina de sangre el doble del límite superior del rango normal); Un aumento en la alanina transaminasa (ALT) o la transaminasa de aspartato (AST) que es el doble del límite superior del rango normal.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_heme,Complicaciones hematológicas,,Se define como cualquier complicación del sistema hematológico.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_thrombemb,Tromboembolia,"1, Sí | 0, No | 99, Desconocido",Definido como la oclusión de la luz de un vaso sanguíneo por un trombo que ha migrado desde un sitio distal a través del torrente sanguíneo.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_thrombemb_pe,En caso afirmativo al tromboembolismo: embolia pulmonar (PE),"1, Sí | 0, No | 99, Desconocido","Definido como la oclusión de una arteria pulmonar por trombo, aire o grasa. Diagnóstico médico basado en signos clínicos y/o pruebas radiológicas (por ejemplo, angiografía pulmonar tomográfica computarizada y/o escaneo de ventilación/perfusión).","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_thrombemb_dvt,En caso afirmativo al tromboembolismo: trombosis venosa profunda (TVP),"1, Sí | 0, No | 99, Desconocido","Definido como la presencia de un coágulo de sangre en una vena profunda, predominantemente en la extremidad inferior, pero puede incluir la pelvis o la extremidad superior. Los síntomas pueden incluir dolor, hinchazón, calor y enrojecimiento en el área afectada. Diagnóstico médico basado en signos clínicos y/o imágenes de diagnóstico apropiadas, p. ultrasonografía.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_thrombemb_oth,Si es así al tromboembolismo: otro tromboembolismo (no PE o DVT),"1, Sí | 0, No | 99, Desconocido",Esto se refiere a diagnósticos tromboembólicos no especificados anteriormente.,"Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_thrombemb_spec,Si es así: especifique otro tromboembolismo,,Esto se refiere a los otros diagnósticos tromboembólicos no especificados anteriormente.,"Si «Otro», escriba los demás diagnósticos tromboembólicos que haya experimentado el paciente en cualquier momento durante la hospitalización.",0,0,0,0,0,
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_severebleed,Hemorragia grave (que requiera intervención),"1, Sí | 0, No | 99, Desconocido","Se define como una hemorragia que provoca un compromiso hemodinámico que requiere intervención, concretamente una transfusión. Incluye los grados 3 y 4 de la escala de hemorragia de la Organización Mundial de la Salud (OMS).",Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_severebleed_site,En caso afirmativo: sitio de sangrado severo (s),"1, Piel | 7, Petequias | 2, Nariz | 3, Encías | 4, Tracto gastrointestinal | 5, Tracto urinario | 6, Vagina | 88, Otros | 99, Desconocido","Esto se refiere a la ubicación de los sitios de sangrado/hemorragia. PETHIAE se refieren a pequeñas manchas rojizas o púrpuras en la piel o la membrana mucosa como resultado de la hemorragia localizada. El sangrado de la nariz se refiere a la hemorragia localizada en la nariz. El sangrado de la encía se refiere a la hemorragia que afecta la gingiva. El sangrado gastrointestinal (GI) se refiere a la hemorragia en cualquier segmento del tracto gastrointestinal desde el esófago hasta el recto. El sangrado del tracto urinario se refiere a la hemorragia que se origina en cualquier parte del sistema urinario. El sangrado vaginal se refiere a la hemorragia que se origina en la vagina, no relacionada con la menstruación normal.",Seleccione la (s) opción (s) más apropiada correspondiente a la ubicación del Sitio (s) de hemorragia de hemorragia.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_severebleed_site_oth,Especificar otros lugares de hemorragia,,Se refiere a la ubicación del sitio o sitios de sangrado/hemorragia.,"Si «Otro», escriba la otra ubicación de los sitios donde el paciente ha experimentado sangrado/hemorragia en cualquier momento desde el inicio de esta enfermedad y la presentación o el ingreso.",0,0,0,0,0,
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_anaemia,Anemia,"1, Sí | 0, No | 99, Desconocido","Definido como una reducción en el número de glóbulos rojos, la cantidad de hemoglobina y/o el volumen de glóbulos rojos empaquetados. Clínicamente, la anemia representa una reducción en la capacidad de transporte de oxígeno de un volumen designado de sangre, como resultado de un desequilibrio entre la pérdida de sangre (a través de hemorragia o hemólisis) y la producción de sangre. Los signos y síntomas de la anemia pueden incluir palidez de la piel y membranas mucosas, falta de aliento, palpitaciones del corazón, murmullos sistólicos suaves, letargo y fatigabilidad. Los umbrales de la Organización Mundial de la Salud se utilizan para definir anemia, por ejemplo, en hombres adultos mayores de 15 años, la anemia se define por una hemoglobina <130g/L (<8.1 mmol/L); Para las hembras no embarazadas mayores de 15 años, los umbrales son <120g/L (<7.4mmol/L).","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_coagulatio,Trastorno de coagulación / DIC,"1, Sí | 0, No | 99, Desconocido","La coagulopatía (trastorno hemorrágico) se define como una condición en la que existe una desviación o interrupción de las propiedades de coagulación normales de la sangre (se interrumpe la coagulación de la sangre normal). La coagulación intravascular diseminada (DIC) se define como un proceso patológico donde la sangre comienza a coagularse en todo el cuerpo. El DIC agudo se confirma demostrando una mayor generación de trombina (por ejemplo, disminución del fibrinógeno) y un aumento de la fibrinólisis (por ejemplo, productos elevados de degradación de fibrina y dímero D). El diagnóstico de DIC crónico puede basarse en gran medida en la evidencia de microangiopatía en la película sanguínea y un aumento de los niveles de productos de degradación de fibrina y particularmente D-dímero.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_renalgut,Complicaciones renales/genitourinarias,,Se define como cualquier complicación del sistema renal/genitourinario.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_acuterenal,Lesión renal aguda / insuficiencia renal aguda,"1, Sí | 0, No | 99, Desconocido","La lesión renal aguda se define cuando se cumple uno de los siguientes criterios: la creatinina sérica aumenta por> = 26umol/L o 0.3 mg/dL en 48 horas; o aumenta la creatinina sérica> = 1.5 veces del valor de referencia, que se sabe o se supone que ocurrió dentro de los 7 días anteriores; o la salida de orina es <0.5 ml/kg/hr durante> 6 horas consecutivas.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_uti,Infección del tracto urinario,"1, Sí | 0, No | 99, Desconocido",Esto se refiere a las respuestas inflamatorias del epitelio del tracto urinario a las invasiones microbianas. A menudo son infecciones bacterianas con bacteruria y piuria asociadas.,"Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_urineret,Retención urinaria,"1, Sí | 0, No | 99, Desconocido",Se refiere a la acumulación de orina en la vejiga debido a la incapacidad de orinar.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_urineret_spec,Especificar,,Se refiere a la acumulación de orina en la vejiga debido a la incapacidad de orinar.,"Si «Sí», especifique",0,0,0,0,0,
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_ent,Complicaciones otorrinolaringológicas,"1, Sí | 0, No | 99, Desconocido","Se define como cualquier complicación del sistema auditivo, nasal y faríngeo.",Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_deepneck,Infecciones profundas del espacio cervical,"1, Sí | 0, No | 99, Desconocido",Se refiere a una infección de los planos fasciales profundos del cuello.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_msk,Complicaciones musculoesqueléticas,,Se define como cualquier complicación del sistema musculoesquelético.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_rhabdomyol,Rabdomiólisis,"1, Sí | 0, No | 99, Desconocido","La rabdomiólisis es un síndrome caracterizado por la necrosis muscular y la liberación de mioglobina en la sangre, como resultado de la lesión muscular. El diagnóstico se realiza en un paciente con una enfermedad neuromuscular aguda o orina oscura sin otros síntomas, además de una marcada elevación aguda en la creatina quinasa. La creatina quinasa es típicamente al menos cinco veces el límite superior de lo normal (sin embargo, no hay un umbral de diagnóstico para establecer el diagnóstico). La biopsia muscular, la electromiografía, las imágenes radiológicas y la presencia de mioglobinuria no son necesarias para el diagnóstico.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_myositis,Miositis,"1, Sí | 0, No | 99, Desconocido","La miositis se define como un proceso inflamatorio que afecta los músculos esqueléticos. Las causas incluyen infecciones, lesiones y trastornos autoinmunes. Puede ser un diagnóstico clínico con evidencia de apoyo de pruebas de laboratorio, p. creatina quinasa sérica elevada; No se requiere confirmación histológica para hacer el diagnóstico. La miositis puede ocurrir sin la progresión posterior a la rabdomiólisis.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_skin,Complicaciones cutáneas,,Se define como cualquier complicación de la piel.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_cellulitis,Celulitis,"1, Sí | 0, No | 99, Desconocido","Se define como una inflamación aguda, difusa y supurativa del tejido conectivo laxo, en particular de los tejidos subcutáneos profundos y, en ocasiones, de los músculos, que se observa con mayor frecuencia como resultado de una infección. El diagnóstico se basa en los signos y síntomas clínicos, y puede respaldarse con pruebas microbiológicas.",Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_cellulitis_site,En caso afirmativo: sitio (s) de celulitis,"1, Piel | 2, Nariz | 3, Encías | 4, Tracto gastrointestinal | 5, Tracto urinario | 6, Vagina | 99, Desconocido | 88, Otros",Esto se refiere al sitio (s) en el que se identificó la celulitis.,"Seleccione los sitios (s) más apropiados en los que se identificó la celulitis en cualquier momento durante la hospitalización. Si 'otro', especifique los otros sitios en el espacio proporcionado a continuación.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_cellulitis_site_oth,Especifique otros lugares de celulitis,,Se refiere a los demás lugares en los que se identificó celulitis.,"Si «Otro», escriba el lugar o lugares en los que se identificó la celulitis en cualquier momento durante la hospitalización. ",0,0,0,0,0,
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_skabscess,Absceso cutáneo,"1, Sí | 0, No | 99, Desconocido",Se refiere a una zona circunscrita de pus o restos necróticos en la piel.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_eschar,Pérdida de tejido de la piel o chiflado,"1, Sí | 0, No | 99, Desconocido","Elcar se define como una costra seca y oscura o que se cae de la piel muerta, generalmente causada por una quemadura, una mordedura de insectos (por ejemplo, algunas infecciones por rickettsial) o infección con ántrax.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_scar,Cicatrices cutáneas,"1, Sí | 0, No | 99, Desconocido",Se refiere a una marca permanente que queda en la piel durante el proceso de cicatrización de una herida.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_nec,Infección necrotizante,"1, Sí | 0, No | 99, Desconocido",Se refiere a una infección asociada con la muerte de la piel y el tejido blando subyacente.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_eye,Complicaciones oftalmológicas,,Se define como cualquier complicación ocular.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_eyeinf,Infección ocular,"1, Sí | 0, No | 99, Desconocido",Se refiere a un proceso infeccioso que afecta a cualquier parte del ojo.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_cornealsubepi,Infiltrados subepiteliales corneales,"1, Sí | 0, No | 99, Desconocido",Se refiere a infiltrados corneales subepiteliales.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_cornealstroma,Infiltrados estromales corneales,"1, Sí | 0, No | 99, Desconocido",Se refiere a infiltrados corneales estromales.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_sys,Complicaciones sistémicas,,Se define como cualquier complicación sistémica.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_bacteraemi,Bacteriemia,"1, Sí | 0, No | 99, Desconocido","Definido como la presencia de bacterias en la sangre, detectada con mayor frecuencia a través de la investigación del cultivo sanguíneo. No se deben registrar episodios de sospecha de contaminación artes de una hemandera.","Indique 'sí' si se produjo bacteriemia en cualquier momento durante la hospitalización. Indique 'NO', si la bacteriemia nunca ocurrió o si solo se creía que las bacterias cultivadas eran contaminantes de la piel (por ejemplo, estafilococos negativos o difteroides de coagulasa).",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_hyperglyce,Hiperglucemia,"1, Sí | 0, No | 99, Desconocido","Para los adultos, se define como un nivel anormalmente alto de glucosa en la sangre, nivel de glucosa en sangre que está constantemente por encima de 126 mg/dL o 7 mmol/L. Para los niños, se define como un nivel de glucosa en sangre consistentemente por encima de 8.3 mmol/L.","Indique «Sí» si se produjo bacteriemia en algún momento durante la hospitalización. Indique «No» si nunca se produjo bacteriemia o si se consideró que las bacterias cultivadas eran solo contaminantes cutáneos (por ejemplo, estafilococos coagulasa negativos o difteroides).",0,0,0,0,0,0
