Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
gravidez,RESULTADO DA GRAVIDEZ,pregout_bbtest,radio,Bebê testado para infecção da mãe de interesse?,"1, sim | 0, Não | 99, Desconhecido",,,,,,,Bebê testado para o patógeno que afeta a mãe.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
gravidez,RESULTADO DA GRAVIDEZ,pregout_bbresl,radio,Especifique o resultado do teste da infecção materna de interesse,"1, Positivo | 0, Negativo | 99, Desconhecido",,,,,[pregout_bbtest] = '1',,Resultado laboratorial de testes infantis relacionados à infecção materna.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
gravidez,RESULTADO DA GRAVIDEZ,pregout_bboutc_termreas,text,"Se a interrupção for devido a anomalia ultrassonográfica ou outro motivo, especifique",,,,,,[pregout_bboutc] = '4' or [pregout_bboutc] = '5',,Especifique a indicação clínica para interrupção da gravidez.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
gravidez,RESULTADO DA GRAVIDEZ,pregout_bboutc_stillb,radio,Se natimorto: macerado ou fresco?,"1, Macerado | 2, Fresco | 99, Desconhecido",,,,,[pregout_bboutc] = '6',,"Fresco: morte ocorreu durante o trabalho de parto ou pouco antes do parto; Macerado: morte ocorreu dias antes do parto, com alteração da pele",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
gravidez,RESULTADO DA GRAVIDEZ,pregout_matdeath,radio,A mãe morreu durante a gravidez?,"1, sim | 0, Não | 99, Desconhecido",,,,,,,Morte ocorrida durante a gravidez ou até 42 dias após o final da gravidez.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
gravidez,RESULTADO DA GRAVIDEZ,pregout_matdeath_age,number,Idade na morte,,number,0.0,,,[pregout_matdeath] = '1',,Idade materna em anos completos no momento do óbito.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
gravidez,RESULTADO DA GRAVIDEZ,pregout_matdeath_cause,text,Causa(s) da morte,,,,,,[pregout_matdeath] = '1',,Causas médicas subjacentes e contribuintes.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
gravidez,RESULTADO DA GRAVIDEZ,pregout_matdeath_place,radio,Local da morte,"1, Em casa | 2, Hospital/instalação médica | 99, Desconhecido",,,,,[pregout_matdeath] = '1',,"Local onde ocorreu a morte (por exemplo, hospital, casa).",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
gravidez,RESULTADO DA GRAVIDEZ,pregout_matdeath_time,radio,Ponto de tempo da morte,"1, Pré-entrega | 2, Durante a entrega | 3, Pós-entrega (dentro de 40 dias) | 99, Desconhecido",,,,,[pregout_matdeath] = '1',,"Momento relativo à gravidez (pré-natal, intraparto, pós-parto).",,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
gravidez,RESULTADO DA GRAVIDEZ,pregout_othdet,text,"Outros detalhes sobre a gravidez, não especificados acima.",,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,,,
gravidez,RESULTADO DA GRAVIDEZ,pregout_nbornincl,radio,O recém-nascido está incluído no estudo?,"1, sim | 0, Não | 99, Desconhecido",,,,,,,Indica se a criança está formalmente matriculada.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,0
gravidez,RESULTADO DA GRAVIDEZ,pregout_nborpin,text,Indique o Número de Identificação do Participante (PIN) do recém-nascido,,,,,,[pregout_nbornincl]='1',,Identificador exclusivo do estudo para o recém-nascido.,,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_sex,radio,Sexo do recém-nascido ao nascer,"1, Masculino | 2, Feminino | 99, Desconhecido | 88, Outro",,,,,,,Isso se refere às características sexuais físicas no nascimento.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_modedel,radio,Modo de entrega,"1, vaginal | 2, vaginal assistida | 3, Cesariana eletiva (antes do parto, antes da ruptura de membranas) | 4, Cesariana de emergência (após trabalho de parto e/ou ruptura de membranas)",,,,,,,Isto se refere ao método pelo qual o feto é entregue.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_placedel,radio,Local de entrega,"1, Em casa | 2, Hospital/instalação médica | 99, Desconhecido",,,,,,,Refere-se ao local de nascimento do feto.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_ga,number,Idade gestacional (semanas),,number,0.0,,,,,Refere-se à idade gestacional do feto (escrita em semanas completas). Pode ser calculado a partir da última menstruação (DUM) da mulher ou calculado usando a melhor data de parto estimada obstétrica (DMP) com base na seguinte fórmula: Idade Gestacional = (28 - (DUM - Data de Referência)) / 7. A data de referência é a data em que você está tentando determinar a idade gestacional.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_gamethod,radio,Como foi estimada a gestação?,"1, LMP | 2, EDD | 99, Desconhecido",,,,,,,Refere-se ao método de estimativa da idade gestacional. DUM refere-se à data do primeiro dia do ciclo menstrual mais recente. EDD refere-se à data estimada de entrega.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_birthweight,number,Peso do recém-nascido ao nascer,,number,0.0,,,,,"Refere-se à medição do peso de um recém-nascido imediatamente após o nascimento, normalmente registrada nos primeiros minutos de vida.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_birthweight_units,radio,Peso do recém-nascido ao nascer (selecionar unidades),"1, g | 2, libras",units,,,,,,Peso medido ao nascer (g ou lb).,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_birthweight_g,number,Peso do recém-nascido ao nascer (g),,number,0.0,,,,,"Refere-se à medição do peso de um recém-nascido imediatamente após o nascimento, normalmente registrada nos primeiros minutos de vida.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_birthweight_lb,number,Peso do recém-nascido ao nascer (lb),,number,0.0,,,,,"Refere-se à medição do peso de um recém-nascido imediatamente após o nascimento, normalmente registrada nos primeiros minutos de vida.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_length,number,Comprimento do recém-nascido ao nascer,,number,0.0,,,,,"Refere-se à medição do comprimento de um recém-nascido, do topo da cabeça até a parte inferior de um dos calcanhares.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_length_units,radio,Comprimento do recém-nascido ao nascer (unidades selecionadas),"1,cm | 2, em",units,,,,,,Comprimento coroa-calcanhar ao nascer (polegadas ou cm).,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_length_cm,number,Comprimento do recém-nascido ao nascer (cm),,number,0.0,,,,,"Refere-se à medição do comprimento de um recém-nascido, do topo da cabeça até a parte inferior de um dos calcanhares.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_length_in,number,Comprimento do recém-nascido ao nascer (in),,number,0.0,,,,,"Refere-se à medição do comprimento de um recém-nascido, do topo da cabeça até a parte inferior de um dos calcanhares.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_infhc,number,Perímetro cefálico ao nascer,,number,0.0,,,,,Refere-se à medição da maior área da cabeça (distância da parte de trás da cabeça até acima das sobrancelhas e orelhas).,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_infhc_units,radio,Perímetro cefálico ao nascer (selecionar unidades),"1,cm | 2, em",units,,,,,,Circunferência occipito-frontal ao nascer (cm).,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_infhc_cm,number,Perímetro cefálico ao nascer (cm),,number,0.0,,,,,Refere-se à medição da maior área da cabeça (distância da parte de trás da cabeça até acima das sobrancelhas e orelhas).,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_infhc_in,number,Perímetro cefálico ao nascer (in),,number,0.0,,,,,Refere-se à medição da maior área da cabeça (distância da parte de trás da cabeça até acima das sobrancelhas e orelhas).,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_apgar,number,Pontuação APGAR aos 5 minutos (1-1),,number,1.0,10,,,,"Refere-se a uma pontuação para avaliar a adaptação do recém-nascido à vida extrauterina. Cinco itens - frequência cardíaca, esforço respiratório, tônus ​​muscular, irritabilidade reflexa e cor - são avaliados 6 segundos após o nascimento e novamente cinco minutos depois em uma escala de -2, sendo o mais baixo, sendo 2 normal. Os cinco números são somados para o índice de Apgar. Uma pontuação de -3 representa sofrimento grave, 4-7 indica sofrimento moderado e uma pontuação de 7-1 prediz ausência de dificuldade de adaptação à vida extrauterina.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_resusc,radio,Reanimação necessária após o parto,"1, sim | 0, Não | 99, Desconhecido",,,,,,,Refere-se a medidas aplicadas para o restabelecimento da vida de um recém-nascido.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_resuscdet,text,Dê detalhes,,,,,,[nborn_resusc] = '1',,Refere-se a medidas aplicadas para o restabelecimento da vida de um recém-nascido.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_nicu,radio,Admissão na UTIN,"1, Sim, relacionado ao patógeno de interesse | 2, Sim, não relacionado ao patógeno de interesse | 3, Não, por indisponibilidade de UTIN | 0, Não | 4, Não aplicável | 99, Desconhecido",,,,,,,Refere-se à admissão do recém-nascido na unidade de terapia intensiva neonatal.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_hospdur,number,Duração da internação hospitalar,,number,0.0,,,,,Refere-se à duração total da internação hospitalar durante a internação atual (em dias).,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_outc,radio,Resultado neonatal,"1, alta saudável | 2, Alta com complicações/sequelas | 3, ainda na enfermaria neonatal | 4, Encaminhado para outro hospital | 5, Morte | 99, Desconhecido | 6, Não aplicável",,,,,,,Isso se refere ao resultado do recém-nascido.,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_compyn,radio,Ocorreu alguma complicação neonatal?,"1, sim | 0, Não | 99, Desconhecido",,,,,,,Refere-se a quaisquer complicações ocorridas durante o período neonatal.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_compsel,checkbox,Selecione todas as opções aplicáveis.,"1, Síndrome do desconforto respiratório | 2, Hemorragia intraventricular | 3, Enterocolite necrosante | 4, Encefalopatia Neonatal | 5, Doença pulmonar crônica | 6, Icterícia grave com necessidade de fototerapia | 7, Anomalia congênita importante |  8, Infecção grave/sepse |  9, Meningite | 10, Transfusão de troca | 99, Desconhecido | 88, Outro",,,,,[nborn_compyn] = '1',,Refere-se a quaisquer complicações ocorridas durante o período neonatal.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_compoth,text,Se outro: Especifique,,,,,,[nborn_compsel(88)] ='1',,Refere-se a quaisquer complicações ocorridas durante o período neonatal.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_death,radio,Morte de recém-nascido ou criança,"1, sim | 0, Não | 99, Desconhecido",,,,,,,Isto se refere à morte do recém-nascido ou criança,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_deathage,number,Idade na morte,,number,0.0,,,[nborn_death] = '1',,Refere-se à idade do recém-nascido ou criança no momento da morte.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_deathage_units,radio,Idade ao morrer (selecionar unidades),"1, Dias | 2, meses",units,,,,[nborn_death] = '1',,,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_deathage_days,number,Idade ao morrer (dias),,number,0.0,,,[nborn_death] = '1',,Refere-se à idade do recém-nascido ou criança no momento da morte.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_deathage_months,number,Idade ao morrer (meses),,number,0.0,,,[nborn_death] = '1',,Refere-se à idade do recém-nascido ou criança no momento da morte.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_deathcause,text,Causa(s) da morte,,,,,,[nborn_death] = '1',,Refere-se à causa da morte do recém-nascido ou criança.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_birthdefectyn,radio,Anomalia congênita presente?,"1, sim | 0, Não | 99, Desconhecido",,,,,,,Isto se refere a anormalidades estruturais ou funcionais do feto que ocorreram durante o desenvolvimento intra-uterino.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_birthdefectnum,number,Quantos?,,number,0.0,,,[nborn_birthdefectyn] = '1',,Isto se refere a anormalidades estruturais ou funcionais do feto que ocorreram durante o desenvolvimento intra-uterino.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_birthdefect1,text,Descrever anomalia congênita,,,,,,[nborn_birthdefectyn] = '1' and [nborn_birthdefectnum] >= 1,,Isto se refere a anormalidades estruturais ou funcionais do feto que ocorreram durante o desenvolvimento intra-uterino.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_birthdefect1_date,date_dmy,Data do diagnóstico de anomalia congênita,,date_dmy,,today,,[nborn_birthdefectyn] = '1' and [nborn_birthdefectnum] >= 1,,Isto se refere a anormalidades estruturais ou funcionais do feto que ocorreram durante o desenvolvimento intra-uterino.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_birthdefect2,text,Descrever anomalia congênita,,,,,,[nborn_birthdefectyn] = '1' and [nborn_birthdefectnum] >= 2,,Isto se refere a anormalidades estruturais ou funcionais do feto que ocorreram durante o desenvolvimento intra-uterino.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_birthdefect2_date,date_dmy,Data do diagnóstico de anomalia congênita,,date_dmy,,today,,[nborn_birthdefectyn] = '1' and [nborn_birthdefectnum] >= 2,,Isto se refere a anormalidades estruturais ou funcionais do feto que ocorreram durante o desenvolvimento intra-uterino.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_birthdefect3,text,Descrever anomalia congênita,,,,,,[nborn_birthdefectyn] = '1' and [nborn_birthdefectnum] >= 3,,Isto se refere a anormalidades estruturais ou funcionais do feto que ocorreram durante o desenvolvimento intra-uterino.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,RESULTADOS RECÉM-NASCIDOS,nborn_birthdefect3_date,date_dmy,Data do diagnóstico de anomalia congênita,,date_dmy,,today,,[nborn_birthdefectyn] = '1' and [nborn_birthdefectnum] >= 3,,Isto se refere a anormalidades estruturais ou funcionais do feto que ocorreram durante o desenvolvimento intra-uterino.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,LESÕES RECÉM-NASCIDOS,nborn_lesion,radio,Lesões cutâneas ou mucosas neonatais,"1, sim | 0, Não | 99, Desconhecido",,,,,,,Refere-se à presença de lesões cutâneas ou mucosas observadas no neonato.,,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,,0
recém-nascido,LESÕES RECÉM-NASCIDOS,nborn_lesion_age,number,Idade de início das lesões (semanas completas),,number,0.0,,,[nborn_lesion] = '1',,Refere-se à idade (em semanas completas) em que as lesões apareceram pela primeira vez.,,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,,
recém-nascido,LESÕES RECÉM-NASCIDOS,nborn_lesion_num,radio,Número máximo de lesões observadas,"1, Leve (< 25 lesões cutâneas) | 2, Moderado (25-99 lesões cutâneas) | 3, Grave (100-250 lesões cutâneas) | 4, Muito grave (> 250 lesões cutâneas) | 99, Desconhecido",,,,,[nborn_lesion] = '1',,Isto se refere ao número máximo de lesões observadas.,,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,,0
recém-nascido,LESÕES RECÉM-NASCIDOS,nborn_lesion_site,checkbox,Local(is) da lesão e pontuação de dor (0 = sem dor 10 = pior dor),"1, Cabeça/rosto/pescoço | 2, Dentro da boca | 3, Torso | 4, Braços e/ou mãos | 5, Pernas e/ou pés | 6, Genitália externa | 7, Perianal | 8, Canal vaginal | 9, reto | 88, Outro",,,,,[nborn_lesion] = '1',,Localização(ões) anatômica(s) das lesões e intensidade da dor avaliada em 0–10.,,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,,0
recém-nascido,LESÕES RECÉM-NASCIDOS,nborn_lesion_site_oth,text,"Se outro, especifique o local da lesão",,,,,,[nborn_lesion_site(88)] = '1',,Isto se refere a locais de lesão não listados acima.,,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,,
recém-nascido,LESÕES RECÉM-NASCIDOS,nborn_lesion_type,checkbox,Tipo(s) de lesões atualmente presentes,"1, Vesícula | 2, Pústula | 3, Lesão ulcerada | 4, Lesão madura com crosta/crosta | 5, Evidência residual de lesões resolvidas (cicatriz/descoloração) | 6, Lesões hemorrágicas/hemorrágicas",,,,,[nborn_lesion] = '1',,Isto se refere ao(s) tipo(s) morfológico(s) de lesões presentes hoje.,,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_sympt,radio,Sintomas neonatais ao exame clínico,"1, sim | 0, Não | 99, Desconhecido",,,,,,,Refere-se a sinais ou sintomas identificados durante o exame clínico neonatal.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_fever,radio,Febre,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Em neonatos, febre refere-se a uma temperatura corporal medida de -38,0 °C, e a hipotermia também pode indicar infecção.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_cough,radio,Tosse,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Isso se refere à presença de tosse.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_wheezing,radio,Chiado,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Definido como um som respiratório agudo resultante de um estreitamento ou obstrução das pequenas vias aéreas.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_rhinorrhoe,radio,Coriza (rinorreia),"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Definido como aumento da secreção mucosa do nariz.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_respdistress,radio,Desconforto respiratório,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Refere-se a um aumento patológico no esforço e na frequência dos movimentos respiratórios.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_tachypnoea,radio,Respiração rápida (taquipneia),"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Em neonatos, a taquipneia é definida como uma frequência respiratória superior a 60 respirações por minuto.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_nasalflar,radio,Alargamento nasal,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Em neonatos, o alargamento nasal refere-se ao alargamento das narinas durante a inspiração e é um sinal clínico de aumento do trabalho respiratório.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_grunt,radio,Grunhindo,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Em neonatos, o grunhido refere-se a um som expiratório produzido pelo fechamento parcial da glote e é um sinal de desconforto respiratório.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_apnoea,radio,Apnéia,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Definido como uma ausência transitória na respiração espontânea.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_nasalcongestion,radio,Congestão nasal,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Definido como capacidade reduzida de passar ar pela cavidade nasal, muitas vezes levando à respiração pela boca.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_vomit,radio,Vômito,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Definido como a expulsão do estômago ou intestino delgado pela boca.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_diarrhoea,radio,Diarréia,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Nos neonatos, a diarreia refere-se a uma alteração na frequência ou consistência das fezes em comparação com o padrão normal do bebê.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_consti,radio,Constipação,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Em neonatos, constipação refere-se à passagem de fezes infrequente, difícil ou dolorosa em comparação com o padrão intestinal habitual do neonato.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_lowurine,radio,Diminuição da produção de urina,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Em neonatos, a redução do débito urinário é definida como débito urinário <1 ml/kg/hora.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_jaund,radio,Icterícia,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Definida como manifestação clínica de hiperbilirrubinemia, caracterizada pela coloração amarelada da pele, mucosas e/ou esclera.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_skinpallor,radio,Palidez da pele,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Isso se refere à aparência pálida e não natural da pele.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_ftt,radio,Falha em prosperar,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Em neonatos, o fracasso no crescimento refere-se ao ganho de peso inadequado ou à perda de peso além dos limites fisiológicos esperados.”",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_hypotonia,radio,Diminuição do tônus/hipotonia,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Refere-se à redução do tônus ​​muscular em relação ao esperado para a idade gestacional e condição clínica do neonato.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_bulgefont,radio,Fontanela protuberante,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Em neonatos, abaulamento da fontanela refere-se ao abaulamento externo ou plenitude da fontanela anterior quando o bebê está calmo e na posição vertical, e pode indicar aumento da pressão intracraniana.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_hypotherm,radio,Hipotermia,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Isto se refere à temperatura corporal anormalmente reduzida devido à falha na termorregulação.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
